,angkatan,gol_ukt,4-FIS.Basis,5-MAT.Basis,4-KIM.Basis,jumlah_siswa-5,5-FIS.Basis,4-MAT,2-GEO.Unit,ranking_mapel_un-4,1-GEO.Unit,4-IND,jumlah_siswa-2,5-IND,1-BAS,3-SNB,5-KIM,3-MAT.Basis,2-SOS,1-SOS,4-MAT.Basis,1-AGM.Unit,1-SNB,5-FIS,2-EKO.Unit,5-SNB.Unit,2-BAS.Unit,3-PJO.Unit,2-BAS.Basis,3-IND,5-KIM.Basis,2-KIM,1-GEO.Basis,4-AGM.Unit,1-EKO.Unit,3-BIO,1-PJO.Unit,2-AGM.Unit,2-MAT.Basis,5-AGM.Unit,4-PJO.Unit,4-SNB.Unit,4-IND.Basis,3-AGM.Unit,1-ING,1-SNB.Unit,2-ING,4-BIO,5-IND.Basis,jenis_kelas-1,3-BAS.Unit,4-FIS,3-PJO,2-SNB.Unit,2-PJO.Unit,3-SNB.Unit,5-PJO.Unit,1-BAS.Unit,2-PJO,1-FIS.Unit,1-IND.Unit,1-ING.Unit,2-IND.Basis,1-KIM.Basis,1-EKO,4-BIO.Basis,1-MAT.Basis,3-IND.Unit,1-KIM.Unit,2-FIS.Unit,2-ING.Unit,5-MAT,ranking_mapel_un_1_5,jumlah_siswa_1_5,3-BAS.Basis,jenis_kelas-2,jenis_kelas-3,jenis_kelas-4,jenis_kelas-5,1-BIO.Unit,2-IND.Unit,3-MAT.Unit,2-MAT.Unit,1-EKO.Basis,ranking_mapel_un-2,3-FIS.Unit,2-BIO.Unit,3-KIM.Unit,3-ING.Unit,3-BIO.Unit,5-MAT.Unit,4-MAT.Unit,2-KIM.Unit,3-AGM.Basis,4-KIM.Unit,4-KIM,2-SOS.Basis,2-BAS,ranking_mapel_un-1,indeks_mapel_un-5,lulus_tpb
247,0.0,60.0,50.0,33.333333333333336,55.55555555555556,57.11060948081264,5.154639175257731,63.888888888888886,100.0,17.231638418079097,100.0,61.764705882352956,46.50735294117647,60.714285714285694,32.35294117647061,57.30016503153823,78.29457364341084,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,54.54545454545453,100.0,100.0,100.0,100.0,66.66666666666666,44.82758620689657,55.55555555555556,54.54545454545453,25.0,100.0,100.0,68.9655172413793,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,34.28571428571428,100.0,45.71428571428572,73.33333333333331,55.55555555555556,100.0,100.0,52.94117647058823,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,42.85714285714286,55.55555555555556,50.0,100.0,100.0,100.0,100.0,61.74496644295303,18.06853582554517,45.25939177101968,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,9.50920245398773,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,78.78787878787878,25.0,45.45454545454547,9.006211180124222,60.69099712838465,1.0
248,0.0,100.0,50.0,46.66666666666667,77.77777777777779,34.5372460496614,5.154639175257731,74.99999999999997,100.0,27.966101694915256,100.0,76.47058823529414,28.125000000000004,71.42857142857142,55.882352941176464,57.30016503153823,59.68992248062017,53.84615384615384,55.882352941176464,54.54545454545453,53.84615384615384,100.0,57.212877939529676,63.636363636363626,100.0,100.0,100.0,100.0,33.333333333333336,68.9655172413793,77.77777777777779,45.45454545454544,25.0,100.0,100.0,55.17241379310343,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,42.85714285714286,100.0,48.571428571428555,63.333333333333314,55.55555555555556,100.0,100.0,61.764705882352956,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,45.71428571428572,55.55555555555556,50.0,100.0,100.0,100.0,100.0,75.16778523489933,38.00623052959501,27.37030411449016,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,36.196319018404914,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.285714285714286,100.0,60.606060606060595,25.0,63.636363636363654,43.47826086956522,63.01635679233232,1.0
249,0.0,40.0,50.0,46.66666666666667,77.77777777777779,33.86004514672686,7.216494845360824,52.77777777777777,100.0,13.27683615819209,100.0,58.823529411764724,23.71323529411765,64.2857142857143,32.35294117647061,57.30016503153823,59.68992248062017,38.46153846153847,38.23529411764707,36.363636363636374,38.46153846153847,100.0,57.212877939529676,66.66666666666669,100.0,100.0,100.0,100.0,33.333333333333336,34.48275862068965,55.55555555555556,42.42424242424241,25.0,100.0,100.0,37.931034482758605,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,31.428571428571416,100.0,31.428571428571416,50.0,55.55555555555556,100.0,100.0,44.117647058823536,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,37.14285714285714,77.77777777777779,50.0,100.0,100.0,100.0,100.0,61.74496644295303,14.641744548286603,26.833631484794275,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,10.122699386503069,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.285714285714286,100.0,45.45454545454547,25.0,57.575757575757564,10.248447204968944,59.047208378015966,1.0
250,0.0,60.0,50.0,33.333333333333336,55.55555555555556,23.47629796839729,5.154639175257731,91.66666666666663,100.0,8.192090395480227,100.0,88.23529411764707,18.750000000000004,85.7142857142857,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,100.0,100.0,100.0,33.333333333333336,68.9655172413793,55.55555555555556,46.157990540560746,25.0,100.0,100.0,49.90555412345583,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,88.57142857142856,100.0,71.42857142857144,53.705039430659724,55.55555555555556,100.0,100.0,54.67259598450161,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,45.99105635016366,55.55555555555556,50.0,100.0,100.0,100.0,100.0,75.16778523489933,1.2461059190031152,18.6046511627907,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,4.9079754601226995,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,56.37065355907524,25.0,56.916592724046154,0.6211180124223603,77.71690660946831,1.0
251,0.0,10.0,50.0,33.333333333333336,55.55555555555556,16.252821670428894,5.154639175257731,63.888888888888886,100.0,3.3898305084745766,100.0,55.882352941176464,13.23529411764706,46.428571428571416,41.176470588235304,57.30016503153823,75.19379844961242,38.46153846153847,41.176470588235304,39.393939393939405,38.46153846153847,100.0,57.212877939529676,72.72727272727275,100.0,100.0,100.0,100.0,33.333333333333336,44.82758620689657,55.55555555555556,33.33333333333334,25.0,100.0,100.0,27.586206896551744,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,37.14285714285714,100.0,40.0,33.333333333333314,55.55555555555556,100.0,100.0,44.117647058823536,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,20.0,31.428571428571416,55.55555555555556,50.0,100.0,100.0,100.0,100.0,59.06040268456377,5.29595015576324,12.880143112701253,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,7.668711656441718,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.285714285714286,100.0,45.45454545454547,25.0,57.575757575757564,9.006211180124222,60.517263340618854,1.0
252,0.0,60.0,50.0,33.333333333333336,55.55555555555556,16.252821670428894,5.154639175257731,72.2222222222222,100.0,7.344632768361582,100.0,44.117647058823536,13.23529411764706,53.571428571428584,41.176470588235304,57.30016503153823,78.29457364341084,38.46153846153847,38.23529411764707,39.393939393939405,38.46153846153847,100.0,57.212877939529676,69.69696969696969,100.0,100.0,100.0,100.0,33.333333333333336,31.034482758620697,55.55555555555556,36.363636363636374,25.0,100.0,100.0,31.034482758620697,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,40.0,100.0,42.85714285714286,36.666666666666686,55.55555555555556,100.0,100.0,44.117647058823536,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,20.0,31.428571428571416,55.55555555555556,50.0,100.0,100.0,100.0,100.0,67.11409395973155,4.984423676012461,12.880143112701253,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,6.134969325153374,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.285714285714286,100.0,39.393939393939405,25.0,54.54545454545453,0.3105590062111801,61.15428717813154,1.0
253,0.0,40.0,50.0,33.333333333333336,55.55555555555556,16.252821670428894,5.154639175257731,63.888888888888886,100.0,11.016949152542374,100.0,47.05882352941177,13.23529411764706,46.428571428571416,35.29411764705884,57.30016503153823,68.9922480620155,38.46153846153847,35.29411764705884,36.363636363636374,38.46153846153847,100.0,57.212877939529676,72.72727272727275,100.0,100.0,100.0,100.0,33.333333333333336,34.48275862068965,55.55555555555556,39.393939393939405,25.0,100.0,100.0,24.137931034482733,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,37.14285714285714,100.0,42.85714285714286,30.0,55.55555555555556,100.0,100.0,35.29411764705884,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,20.0,28.571428571428555,55.55555555555556,50.0,100.0,100.0,100.0,100.0,67.11409395973155,9.657320872274143,12.880143112701253,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,7.975460122699386,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.285714285714286,100.0,39.393939393939405,25.0,36.363636363636374,9.006211180124222,61.15428717813154,1.0
254,0.0,60.0,50.0,33.333333333333336,55.55555555555556,49.43566591422122,5.154639175257731,72.2222222222222,100.0,26.836158192090394,100.0,76.47058823529414,39.705882352941174,78.57142857142858,55.359708712881485,57.30016503153823,72.09302325581399,38.46153846153847,29.411764705882348,39.393939393939405,38.46153846153847,100.0,57.212877939529676,72.72727272727275,100.0,100.0,100.0,100.0,33.333333333333336,44.82758620689657,55.55555555555556,24.24242424242425,25.0,100.0,100.0,34.48275862068965,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,28.571428571428555,100.0,77.14285714285717,40.0,55.55555555555556,100.0,100.0,55.882352941176464,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,5.714285714285722,55.55555555555556,50.0,100.0,100.0,100.0,100.0,77.85234899328859,36.13707165109034,39.17710196779964,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,35.27607361963191,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,60.606060606060595,50.0,56.916592724046154,37.88819875776397,70.07262071220191,0.0
255,0.0,40.0,50.0,33.333333333333336,55.55555555555556,16.252821670428894,5.154639175257731,72.2222222222222,100.0,0.847457627118644,100.0,55.882352941176464,13.23529411764706,75.00000000000003,35.29411764705884,57.30016503153823,72.09302325581399,38.46153846153847,47.05882352941177,39.393939393939405,38.46153846153847,100.0,57.212877939529676,63.636363636363626,100.0,100.0,100.0,100.0,33.333333333333336,44.82758620689657,55.55555555555556,33.33333333333334,25.0,100.0,100.0,27.586206896551744,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,31.428571428571416,100.0,42.85714285714286,33.333333333333314,55.55555555555556,100.0,100.0,47.05882352941177,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,20.0,31.428571428571416,55.55555555555556,50.0,100.0,100.0,100.0,100.0,80.53691275167785,0.6230529595015575,12.880143112701253,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,1.5337423312883436,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.285714285714286,100.0,33.33333333333334,25.0,78.78787878787878,2.484472049689441,70.07262071220191,1.0
256,0.0,10.0,50.0,33.333333333333336,55.55555555555556,31.376975169300223,5.154639175257731,36.111111111111086,100.0,22.033898305084747,100.0,23.529411764705884,25.000000000000004,39.285714285714306,35.29411764705884,57.30016503153823,28.682170542635674,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,21.212121212121218,100.0,100.0,100.0,100.0,33.333333333333336,48.27586206896552,55.55555555555556,27.27272727272728,25.0,100.0,100.0,17.241379310344826,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,22.85714285714286,100.0,45.71428571428572,16.666666666666657,55.55555555555556,100.0,100.0,20.588235294117652,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,22.85714285714286,55.55555555555556,50.0,100.0,100.0,100.0,100.0,26.845637583892625,27.102803738317757,24.86583184257603,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,27.914110429447852,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,39.393939393939405,25.0,27.27272727272728,25.465838509316768,16.562619431336827,1.0
257,0.0,70.0,50.0,33.333333333333336,55.55555555555556,33.86004514672686,5.154639175257731,63.888888888888886,100.0,7.062146892655368,100.0,50.0,27.022058823529413,35.714285714285694,55.359708712881485,57.30016503153823,62.790697674418595,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,78.78787878787881,100.0,100.0,100.0,100.0,33.333333333333336,24.13793103448279,55.55555555555556,24.24242424242425,25.0,100.0,100.0,31.034482758620697,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,14.285714285714278,100.0,42.85714285714286,46.666666666666686,55.55555555555556,100.0,100.0,76.47058823529414,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,45.99105635016366,55.55555555555556,50.0,100.0,100.0,100.0,100.0,64.42953020134229,9.345794392523365,26.833631484794275,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,23.312883435582823,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,36.363636363636374,25.0,56.916592724046154,28.88198757763975,44.36002268369987,1.0
258,0.0,50.0,75.0,46.66666666666667,55.55555555555556,38.37471783295711,5.154639175257731,80.55555555555554,100.0,8.192090395480227,100.0,82.35294117647061,30.69852941176471,82.14285714285714,82.35294117647061,57.30016503153823,59.68992248062017,53.84615384615384,64.70588235294119,66.66666666666666,53.84615384615384,100.0,57.212877939529676,72.72727272727275,100.0,100.0,100.0,100.0,33.333333333333336,75.86206896551727,55.55555555555556,54.54545454545453,25.0,100.0,100.0,65.51724137931035,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,62.85714285714286,100.0,62.85714285714286,70.0,55.55555555555556,100.0,100.0,70.58823529411768,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,20.0,62.85714285714286,55.55555555555556,50.0,100.0,100.0,100.0,100.0,80.53691275167785,8.722741433021806,30.41144901610018,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,9.815950920245399,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.285714285714286,100.0,60.606060606060595,25.0,60.606060606060595,10.869565217391303,69.33759323090044,1.0
259,0.0,30.0,50.0,33.333333333333336,55.55555555555556,12.866817155756207,5.154639175257731,11.111111111111086,100.0,9.03954802259887,100.0,38.23529411764707,10.47794117647059,14.285714285714306,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,100.0,100.0,100.0,33.333333333333336,8.620689655172413,55.55555555555556,46.157990540560746,25.0,100.0,100.0,49.90555412345583,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,14.285714285714278,100.0,28.571428571428555,53.705039430659724,55.55555555555556,100.0,100.0,54.67259598450161,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,11.111111111111114,40.0,45.99105635016366,55.55555555555556,50.0,100.0,100.0,100.0,100.0,8.053691275167779,11.214953271028037,10.196779964221825,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,11.349693251533743,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.285714285714286,100.0,56.37065355907524,25.0,56.916592724046154,16.149068322981368,0.0,0.0
260,0.0,40.0,50.0,33.333333333333336,55.55555555555556,61.8510158013544,5.154639175257731,63.888888888888886,100.0,66.94915254237289,100.0,58.823529411764724,49.81617647058824,71.42857142857142,47.05882352941177,57.30016503153823,68.9922480620155,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,84.84848484848487,100.0,100.0,100.0,100.0,66.66666666666666,34.48275862068965,55.55555555555556,30.30303030303031,25.0,100.0,100.0,51.72413793103448,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,28.571428571428555,100.0,28.571428571428555,40.0,55.55555555555556,100.0,100.0,61.764705882352956,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,28.571428571428555,55.55555555555556,50.0,100.0,100.0,100.0,100.0,69.79865771812081,77.8816199376947,49.01610017889088,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,82.20858895705521,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,72.72727272727272,25.0,63.636363636363654,65.83850931677019,74.24223119814525,1.0
261,0.0,0.0,50.0,33.333333333333336,55.55555555555556,1.805869074492099,5.154639175257731,50.0,100.0,1.9774011299435028,100.0,49.41176470588235,9.375000000000002,41.785714285714306,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,100.0,100.0,100.0,33.333333333333336,34.48275862068965,55.55555555555556,46.157990540560746,25.0,100.0,100.0,49.90555412345583,100.0,100.0,45.45454545454546,100.0,100.0,100.0,11.111111111111114,100.0,31.428571428571416,100.0,42.85714285714286,53.705039430659724,99.99999999999999,100.0,100.0,54.67259598450161,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,45.99105635016366,55.55555555555556,50.0,100.0,100.0,100.0,100.0,42.95302013422818,0.9345794392523363,9.123434704830053,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,1.8404907975460123,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.285714285714286,100.0,56.37065355907524,25.0,56.916592724046154,1.5527950310559007,34.7450994693267,1.0
262,0.0,60.0,50.0,33.333333333333336,55.55555555555556,13.769751693002258,5.154639175257731,41.66666666666666,100.0,9.03954802259887,100.0,29.411764705882348,11.213235294117649,17.85714285714286,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,100.0,100.0,100.0,33.333333333333336,24.13793103448279,55.55555555555556,46.157990540560746,25.0,100.0,100.0,49.90555412345583,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,37.14285714285714,100.0,37.14285714285714,53.705039430659724,55.55555555555556,100.0,100.0,54.67259598450161,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,45.99105635016366,55.55555555555556,50.0,100.0,100.0,100.0,100.0,51.00671140939596,10.903426791277258,10.912343470483005,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,9.50920245398773,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,56.37065355907524,25.0,56.916592724046154,9.627329192546583,28.029048277236484,0.0
263,0.0,80.0,75.0,46.66666666666667,77.77777777777779,8.803611738148984,7.216494845360824,50.0,100.0,2.824858757062147,100.0,58.823529411764724,7.169117647058823,50.00000000000003,58.823529411764724,57.30016503153823,53.48837209302326,53.84615384615384,26.470588235294116,24.24242424242425,53.84615384615384,100.0,57.212877939529676,42.424242424242436,100.0,100.0,100.0,100.0,33.333333333333336,34.48275862068965,77.77777777777779,24.24242424242425,25.0,100.0,100.0,51.72413793103448,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,25.714285714285722,100.0,28.571428571428555,60.0,55.55555555555556,100.0,100.0,44.117647058823536,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,20.0,22.85714285714286,77.77777777777779,50.0,100.0,100.0,100.0,100.0,56.37583892617448,2.803738317757009,6.976744186046512,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333333333333336,4.294478527607362,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.285714285714286,100.0,54.54545454545453,25.0,51.5151515151515,2.484472049689441,45.29947197672311,1.0
264,0.0,40.0,50.0,33.333333333333336,55.55555555555556,6.997742663656886,5.154639175257731,59.02777777777777,100.0,5.649717514124294,100.0,42.94117647058823,5.698529411764706,43.75000000000003,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,100.0,100.0,100.0,33.333333333333336,44.82758620689657,55.55555555555556,46.157990540560746,25.0,100.0,100.0,49.90555412345583,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,60.0,100.0,60.0,53.705039430659724,55.55555555555556,100.0,100.0,54.67259598450161,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,45.99105635016366,55.55555555555556,50.0,100.0,100.0,100.0,100.0,75.16778523489933,3.4267912772585665,5.54561717352415,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,2.147239263803681,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,56.37065355907524,25.0,56.916592724046154,6.211180124223602,52.66658172412622,1.0
265,0.0,10.0,50.0,33.333333333333336,55.55555555555556,8.126410835214447,5.154639175257731,63.888888888888886,100.0,0.5649717514124293,100.0,44.117647058823536,6.61764705882353,85.7142857142857,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,100.0,100.0,100.0,33.333333333333336,34.48275862068965,55.55555555555556,46.157990540560746,25.0,100.0,100.0,49.90555412345583,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,100.0,100.0,100.0,53.705039430659724,55.55555555555556,100.0,100.0,54.67259598450161,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,45.99105635016366,55.55555555555556,50.0,100.0,100.0,100.0,100.0,61.74496644295303,0.0,6.440071556350626,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,56.37065355907524,25.0,56.916592724046154,0.0,77.71690660946831,0.0
266,0.0,60.0,50.0,33.333333333333336,55.55555555555556,13.769751693002258,5.154639175257731,61.111111111111086,100.0,0.5649717514124293,100.0,44.117647058823536,11.213235294117649,21.428571428571416,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,100.0,100.0,100.0,33.333333333333336,37.931034482758605,55.55555555555556,46.157990540560746,25.0,100.0,100.0,49.90555412345583,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,48.571428571428555,100.0,48.571428571428555,53.705039430659724,55.55555555555556,100.0,100.0,54.67259598450161,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,45.99105635016366,55.55555555555556,50.0,100.0,100.0,100.0,100.0,64.42953020134229,0.0,10.912343470483005,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,0.6134969325153374,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,56.37065355907524,25.0,56.916592724046154,0.6211180124223603,37.20219135395621,1.0
267,0.0,30.0,50.0,33.333333333333336,55.55555555555556,13.769751693002258,5.154639175257731,22.2222222222222,100.0,11.581920903954803,100.0,41.176470588235304,11.213235294117649,25.00000000000003,55.359708712881485,57.30016503153823,55.99749768141811,38.46153846153847,48.91203011147036,48.14002706083579,38.46153846153847,100.0,57.212877939529676,56.255531030234636,100.0,100.0,100.0,100.0,33.333333333333336,44.82758620689657,55.55555555555556,46.157990540560746,25.0,100.0,100.0,49.90555412345583,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,42.85714285714286,100.0,42.85714285714286,53.705039430659724,55.55555555555556,100.0,100.0,54.67259598450161,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,45.99105635016366,55.55555555555556,50.0,100.0,100.0,100.0,100.0,40.26845637583892,6.542056074766355,10.912343470483005,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,8.282208588957054,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,56.37065355907524,25.0,56.916592724046154,8.385093167701863,33.38004840532301,1.0
268,0.0,40.0,50.0,33.333333333333336,55.55555555555556,34.08577878103838,5.154639175257731,55.55555555555554,100.0,32.20338983050848,100.0,52.94117647058823,27.205882352941178,67.85714285714286,70.58823529411768,57.30016503153823,68.9922480620155,38.46153846153847,41.176470588235304,39.393939393939405,38.46153846153847,100.0,57.212877939529676,72.72727272727275,100.0,100.0,100.0,100.0,33.333333333333336,34.48275862068965,55.55555555555556,39.393939393939405,25.0,100.0,100.0,41.37931034482756,100.0,100.0,45.45454545454546,100.0,100.0,100.0,55.55555555555556,100.0,28.571428571428555,100.0,54.28571428571428,70.0,55.55555555555556,100.0,100.0,61.764705882352956,45.60602266736947,100.0,100.0,100.0,100.0,100.0,48.841573305092595,100.0,100.0,100.0,55.55555555555556,40.0,45.99105635016366,55.55555555555556,50.0,100.0,100.0,100.0,100.0,67.11409395973155,35.825545171339556,27.012522361359572,5.2631578947368425,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,28.220858895705522,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.571428571428577,100.0,54.54545454545453,50.0,57.575757575757564,39.130434782608695,65.55554268894838,1.0
