ID,prestasi-1,jenjang_prestasi-1,prestasi-2,jenjang_prestasi-2,prestasi-3,jenjang_prestasi-3,gol_ukt,lulus_tpb,ip_tpb
1131,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,0,0,7,1,2.65
1132,0,0,0,0,0,0,3,1,2.42
1133,0,0,0,0,0,0,5,1,2.93
1134,0,0,0,0,0,0,6,1,2.97
1135,0,0,0,0,0,0,7,1,3.65
1136,0,0,0,0,0,0,6,1,3.06
1137,0,0,0,0,0,0,4,1,3.39
1138,0,0,0,0,0,0,3,0,2.06
1139,Olimpiade (Lainnya),Sekolah,Olimpiade Kimia,Sekolah,0,0,4,1,3.61
1140,0,0,0,0,0,0,5,1,2.90
1141,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Seni Suara/Musik,Propinsi,Seni Suara/Musik,Propinsi,7,1,2.28
1142,0,0,0,0,0,0,7,1,2.85
1143,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,3,1,3.72
1144,0,0,0,0,0,0,4,1,2.14
1145,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Penelitian,Kabupaten/Kodya,0,0,5,0,0.00
1146,0,0,0,0,0,0,5,1,2.76
1147,0,0,0,0,0,0,4,1,3.03
1148,Olimpiade Matematika,Kabupaten/Kodya,Seni Rupa/Lukis,Propinsi,Drama/Sastra,Nasional,5,1,3.53
1149,0,0,0,0,0,0,4,1,3.38
1150,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Olimpiade Kimia,Kabupaten/Kodya,Olimpiade Matematika,Nasional,8,1,3.11
1151,0,0,0,0,0,0,9,1,3.47
1152,Olimpiade Ilmu Kebumian,Kabupaten/Kodya,0,0,0,0,5,1,2.63
1153,0,0,0,0,0,0,3,1,3.35
1154,0,0,0,0,0,0,6,1,2.89
1155,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,7,1,2.97
1156,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,2,1,2.83
1157,Drama/Sastra,Kabupaten/Kodya,Drama/Sastra,Propinsi,0,0,0,1,2.97
1158,0,0,0,0,0,0,7,1,2.33
1159,0,0,0,0,0,0,6,1,3.72
1160,0,0,0,0,0,0,3,1,2.88
1161,0,0,0,0,0,0,6,1,2.18
1162,0,0,0,0,0,0,8,1,2.75
1163,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,0,0,2,1,2.36
1164,0,0,0,0,0,0,6,1,3.11
1165,0,0,0,0,0,0,6,1,2.75
1166,0,0,0,0,0,0,4,1,3.56
1167,Olimpiade (Lainnya),Propinsi,0,0,0,0,7,0,0.97
1168,0,0,0,0,0,0,3,1,3.17
1169,0,0,0,0,0,0,8,0,0.22
1170,0,0,0,0,0,0,1,1,2.61
1171,0,0,0,0,0,0,8,0,0.00
1172,0,0,0,0,0,0,7,0,0.47
1173,0,0,0,0,0,0,5,1,2.14
1174,0,0,0,0,0,0,6,1,2.83
1175,0,0,0,0,0,0,8,1,3.31
1176,0,0,0,0,0,0,4,1,3.72
1177,0,0,0,0,0,0,5,1,3.08
1178,0,0,0,0,0,0,6,1,3.19
1179,Olimpiade Fisika,Propinsi,0,0,0,0,1,0,0.00
1180,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,3,1,2.67
1181,0,0,0,0,0,0,3,1,2.25
1182,Olimpiade (Lainnya),Kabupaten/Kodya,0,0,0,0,3,1,2.61
1183,0,0,0,0,0,0,7,1,3.28
1184,Olahraga,Sekolah,0,0,0,0,4,1,2.33
1185,0,0,0,0,0,0,4,1,2.78
1186,0,0,0,0,0,0,6,1,2.64
1187,Olimpiade Kimia,Nasional,Olimpiade Biologi,Nasional,Drama/Sastra,Kabupaten/Kodya,3,0,0.00
1188,0,0,0,0,0,0,8,1,2.93
1189,Pramuka/Organisasi Ekstrakurikuler,Sekolah,0,0,0,0,5,0,0.89
1190,Olimpiade Fisika,Sekolah,Drama/Sastra,Sekolah,Olimpiade Fisika,Kabupaten/Kodya,3,0,0.00
1191,0,0,0,0,0,0,3,1,2.67
1192,0,0,0,0,0,0,5,1,3.42
1193,Pramuka/Organisasi Ekstrakurikuler,Sekolah,0,0,0,0,5,1,2.49
1194,Olimpiade (Lainnya),Nasional,Olimpiade Matematika,Nasional,Olimpiade Astronomi & Astrofisika,Propinsi,3,1,3.58
1195,0,0,0,0,0,0,5,1,2.28
1196,0,0,0,0,0,0,3,1,3.28
1197,0,0,0,0,0,0,4,1,2.22
1198,0,0,0,0,0,0,3,1,3.10
1199,Seni Tari,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Nasional,0,0,2,1,3.50
1200,0,0,0,0,0,0,6,1,3.15
1201,0,0,0,0,0,0,4,1,3.25
1202,0,0,0,0,0,0,3,1,3.63
1203,0,0,0,0,0,0,3,1,2.96
1204,0,0,0,0,0,0,0,1,2.61
1205,0,0,0,0,0,0,5,1,2.29
1206,0,0,0,0,0,0,3,1,2.42
1207,0,0,0,0,0,0,3,1,2.54
1208,0,0,0,0,0,0,5,1,3.61
1209,0,0,0,0,0,0,3,1,2.21
1210,Olahraga,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,0,0,7,0,0.00
1211,0,0,0,0,0,0,5,1,2.28
1212,0,0,0,0,0,0,3,0,0.00
1213,0,0,0,0,0,0,3,0,1.68
1214,0,0,0,0,0,0,2,1,2.75
1215,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Olimpiade Matematika,Propinsi,0,0,0,1,3.25
1216,0,0,0,0,0,0,4,1,2.53
1217,0,0,0,0,0,0,4,1,3.26
1218,Seni Rupa/Lukis,Sekolah,0,0,0,0,4,1,3.67
1219,0,0,0,0,0,0,1,1,2.89
1220,0,0,0,0,0,0,2,1,2.17
1221,0,0,0,0,0,0,3,1,2.50
1222,0,0,0,0,0,0,2,1,2.51
1223,0,0,0,0,0,0,4,1,2.35
1224,0,0,0,0,0,0,5,1,2.78
1225,0,0,0,0,0,0,5,1,2.04
1226,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Olimpiade (Lainnya),Kabupaten/Kodya,Olimpiade (Lainnya),Propinsi,5,1,2.11
1227,0,0,0,0,0,0,2,1,2.60
1228,0,0,0,0,0,0,4,0,1.72
1229,0,0,0,0,0,0,0,1,2.40
1230,Olahraga,Kabupaten/Kodya,Seni Rupa/Lukis,Kabupaten/Kodya,Olahraga,Propinsi,1,1,3.89
1231,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,0,4,0,1.06
1232,0,0,0,0,0,0,5,1,2.08
1233,Olimpiade (Lainnya),Propinsi,0,0,0,0,6,1,2.39
1234,0,0,0,0,0,0,4,1,2.19
1235,Olahraga,Propinsi,Olimpiade Biologi,Propinsi,Olimpiade (Lainnya),Nasional,8,0,0.06
1236,0,0,0,0,0,0,4,0,2.49
1237,0,0,0,0,0,0,3,1,3.33
1238,0,0,0,0,0,0,0,1,2.21
1239,0,0,0,0,0,0,3,1,2.38
1240,0,0,0,0,0,0,6,1,3.00
1241,0,0,0,0,0,0,3,1,2.08
1242,0,0,0,0,0,0,3,1,2.22
1243,0,0,0,0,0,0,1,1,3.75
1244,0,0,0,0,0,0,2,1,2.65
1245,0,0,0,0,0,0,4,1,3.22
1246,0,0,0,0,0,0,3,1,2.32
1247,0,0,0,0,0,0,1,1,2.39
1248,Seni Rupa/Lukis,Kabupaten/Kodya,0,0,0,0,1,0,0.00
1249,0,0,0,0,0,0,3,1,2.22
1250,0,0,0,0,0,0,3,0,0.00
1251,0,0,0,0,0,0,6,1,3.47
1252,Olimpiade (Lainnya),Propinsi,0,0,0,0,3,1,2.75
1253,0,0,0,0,0,0,2,1,2.25
1254,0,0,0,0,0,0,3,1,2.58
1255,Olimpiade Komputer,Kabupaten/Kodya,0,0,0,0,0,1,3.72
1256,Olimpiade Komputer,Kabupaten/Kodya,Olimpiade (Lainnya),Propinsi,0,0,2,1,2.92
1257,0,0,0,0,0,0,5,1,2.58
1258,Olimpiade Fisika,Kabupaten/Kodya,0,0,0,0,3,1,3.06
1259,0,0,0,0,0,0,3,1,2.64
1260,0,0,0,0,0,0,4,1,3.24
1261,0,0,0,0,0,0,2,1,2.46
1262,0,0,0,0,0,0,3,1,3.08
1263,Olahraga,Kabupaten/Kodya,Seni Suara/Musik,Nasional,Pramuka/Organisasi Ekstrakurikuler,Nasional,8,1,2.83
1264,0,0,0,0,0,0,4,1,2.49
1265,0,0,0,0,0,0,5,1,3.44
1266,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,0,0,0,0,3,1,2.50
1267,0,0,0,0,0,0,2,1,2.68
1268,0,0,0,0,0,0,5,1,2.21
1269,Olimpiade Fisika,Kabupaten/Kodya,Olimpiade Fisika,Propinsi,Olimpiade (Lainnya),Propinsi,3,1,3.54
1270,0,0,0,0,0,0,5,0,0.00
1271,0,0,0,0,0,0,8,1,2.42
1272,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,0,0,0,4,0,0.17
1273,Olimpiade Fisika,Kabupaten/Kodya,Olimpiade Kimia,Propinsi,Olimpiade Biologi,Propinsi,5,1,2.97
1274,Olimpiade (Lainnya),Propinsi,Olimpiade Matematika,Propinsi,Olimpiade Komputer,Nasional,2,1,2.92
1275,0,0,0,0,0,0,5,1,2.69
1276,Seni Rupa/Lukis,Kabupaten/Kodya,Drama/Sastra,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,3,1,2.58
1277,0,0,0,0,0,0,1,1,3.00
1278,Olimpiade Fisika,Sekolah,0,0,0,0,0,1,2.14
1279,0,0,0,0,0,0,6,0,0.75
1280,Olimpiade (Lainnya),Kabupaten/Kodya,Olimpiade (Lainnya),Propinsi,0,0,4,1,3.58
1281,0,0,0,0,0,0,3,1,3.81
1282,0,0,0,0,0,0,5,1,3.00
1283,0,0,0,0,0,0,5,1,3.18
1284,0,0,0,0,0,0,3,1,3.25
1285,0,0,0,0,0,0,5,1,2.88
1286,Drama/Sastra,Propinsi,0,0,0,0,4,1,3.25
1287,0,0,0,0,0,0,5,1,2.36
1288,0,0,0,0,0,0,7,1,2.19
1289,0,0,0,0,0,0,7,1,2.17
1290,Olimpiade Fisika,Kabupaten/Kodya,Olimpiade (Lainnya),Propinsi,Olahraga,Nasional,3,0,0.00
1291,Olimpiade (Lainnya),Kabupaten/Kodya,0,0,0,0,4,1,2.63
1292,0,0,0,0,0,0,3,0,2.64
1293,0,0,0,0,0,0,2,1,2.28
1294,Drama/Sastra,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,2,1,2.78
1295,0,0,0,0,0,0,8,1,2.94
1296,Seni Suara/Musik,Kabupaten/Kodya,Olahraga,Kabupaten/Kodya,0,0,4,0,0.00
1297,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Olahraga,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,7,1,2.31
1298,0,0,0,0,0,0,1,1,3.36
1299,0,0,0,0,0,0,3,1,2.25
1300,0,0,0,0,0,0,2,1,2.42
1301,0,0,0,0,0,0,6,1,2.67
1302,0,0,0,0,0,0,3,1,3.11
1303,0,0,0,0,0,0,2,1,2.83
1304,Drama/Sastra,Kabupaten/Kodya,Olimpiade (Lainnya),Propinsi,Olimpiade Matematika,Nasional,6,1,3.69
1305,0,0,0,0,0,0,8,1,2.08
1306,Seni Suara/Musik,Propinsi,Seni Suara/Musik,Propinsi,Seni Suara/Musik,Propinsi,5,1,3.04
1307,Olimpiade (Lainnya),Kabupaten/Kodya,0,0,0,0,4,1,2.58
1308,0,0,0,0,0,0,8,1,3.24
1309,0,0,0,0,0,0,2,1,3.49
1310,0,0,0,0,0,0,2,1,3.22
1311,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,0,0,0,2,1,3.19
1312,0,0,0,0,0,0,8,1,2.32
1313,0,0,0,0,0,0,6,1,2.47
1314,Olimpiade Ekonomi,Kabupaten/Kodya,0,0,0,0,2,1,2.85
1315,Olimpiade (Lainnya),Propinsi,0,0,0,0,3,1,2.47
1316,0,0,0,0,0,0,2,0,1.06
1317,0,0,0,0,0,0,4,1,2.24
1318,0,0,0,0,0,0,8,1,2.32
1319,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,0,3,1,2.47
1320,0,0,0,0,0,0,8,1,2.89
1321,0,0,0,0,0,0,3,1,2.85
1322,Olimpiade Kimia,Kabupaten/Kodya,Olimpiade Matematika,Kabupaten/Kodya,0,0,3,1,3.08
1323,0,0,0,0,0,0,2,1,3.28
1324,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Olahraga,Kabupaten/Kodya,Olimpiade (Lainnya),Propinsi,4,1,2.92
1325,Olimpiade (Lainnya),Sekolah,0,0,0,0,7,0,2.42
1326,0,0,0,0,0,0,4,1,2.17
1327,0,0,0,0,0,0,8,0,0.00
1328,0,0,0,0,0,0,4,0,0.00
1329,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Seni Suara/Musik,Propinsi,Seni Suara/Musik,Propinsi,4,0,0.00
1330,0,0,0,0,0,0,4,1,2.68
1331,Olimpiade Komputer,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Nasional,5,1,2.68
1332,0,0,0,0,0,0,6,1,2.78
1333,Olimpiade (Lainnya),Sekolah,Olimpiade (Lainnya),Sekolah,Olimpiade Fisika,Kabupaten/Kodya,3,1,3.72
1334,0,0,0,0,0,0,5,0,0.47
1335,Olimpiade Matematika,Nasional,0,0,0,0,1,1,3.22
1336,Pramuka/Organisasi Ekstrakurikuler,Sekolah,0,0,0,0,4,1,2.31
1337,0,0,0,0,0,0,8,1,2.71
1338,0,0,0,0,0,0,6,0,1.50
1339,0,0,0,0,0,0,3,1,2.31
1340,0,0,0,0,0,0,3,0,1.97
1341,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,2,1,2.28
1342,0,0,0,0,0,0,2,0,0.00
1343,0,0,0,0,0,0,5,1,2.81
1344,0,0,0,0,0,0,2,1,2.76
1345,Olimpiade (Lainnya),Kabupaten/Kodya,Olimpiade Komputer,Nasional,Pramuka/Organisasi Ekstrakurikuler,Nasional,7,0,0.00
1346,Olimpiade Astronomi & Astrofisika,Kabupaten/Kodya,Olimpiade (Lainnya),Propinsi,Olimpiade Astronomi & Astrofisika,Propinsi,8,1,3.22
1347,0,0,0,0,0,0,4,1,3.69
1348,0,0,0,0,0,0,6,1,2.82
1349,Olimpiade (Lainnya),Kabupaten/Kodya,Olimpiade (Lainnya),Propinsi,Olimpiade (Lainnya),Propinsi,4,1,2.14
1350,0,0,0,0,0,0,7,1,2.81
1351,0,0,0,0,0,0,2,1,2.83
1352,0,0,0,0,0,0,5,1,3.36
1353,0,0,0,0,0,0,2,1,2.39
1354,Drama/Sastra,Kabupaten/Kodya,Drama/Sastra,Propinsi,0,0,2,1,2.58
1355,0,0,0,0,0,0,6,1,2.92
1356,0,0,0,0,0,0,4,0,0.19
1357,0,0,0,0,0,0,4,1,2.57
1358,0,0,0,0,0,0,8,1,3.21
1359,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Seni Suara/Musik,Sekolah,0,0,2,1,2.64
1360,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Olimpiade Fisika,Propinsi,0,0,1,1,2.67
1361,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Olimpiade (Lainnya),Kabupaten/Kodya,0,0,2,1,3.69
1362,Olimpiade (Lainnya),Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Propinsi,3,1,2.75
1363,0,0,0,0,0,0,8,1,2.58
1364,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Penelitian,Nasional,3,1,3.21
1365,Olahraga,Sekolah,0,0,0,0,4,1,2.19
1366,0,0,0,0,0,0,1,1,2.36
1367,Olahraga,Kabupaten/Kodya,0,0,0,0,8,1,3.07
1368,Olimpiade Kimia,Sekolah,Olimpiade Kimia,Sekolah,Olimpiade (Lainnya),Kabupaten/Kodya,1,1,3.04
1369,Pramuka/Organisasi Ekstrakurikuler,Nasional,0,0,0,0,3,1,3.07
1370,0,0,0,0,0,0,0,1,2.49
1371,0,0,0,0,0,0,8,1,2.83
1372,0,0,0,0,0,0,5,1,2.26
1373,0,0,0,0,0,0,5,1,2.07
1374,0,0,0,0,0,0,5,1,3.50
1375,0,0,0,0,0,0,2,1,3.64
1376,0,0,0,0,0,0,5,1,2.65
1377,0,0,0,0,0,0,7,1,3.25
1378,0,0,0,0,0,0,6,1,2.69
1379,0,0,0,0,0,0,2,0,0.00
1380,0,0,0,0,0,0,4,1,2.75
1381,0,0,0,0,0,0,2,1,3.08
1382,0,0,0,0,0,0,8,1,2.35
1383,Olimpiade Fisika,Kabupaten/Kodya,Seni Rupa/Lukis,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,0,0,1.61
1384,0,0,0,0,0,0,3,1,3.22
1385,0,0,0,0,0,0,4,1,2.43
1386,0,0,0,0,0,0,0,1,3.72
1387,0,0,0,0,0,0,7,1,3.39
1388,0,0,0,0,0,0,4,1,2.36
1389,0,0,0,0,0,0,3,1,2.58
1390,Olimpiade (Lainnya),Propinsi,Olimpiade (Lainnya),Propinsi,0,0,2,0,0.89
1391,0,0,0,0,0,0,2,1,3.61
1392,Seni Rupa/Lukis,Propinsi,Seni Rupa/Lukis,Propinsi,0,0,8,1,2.75
1393,0,0,0,0,0,0,8,0,1.62
1394,Drama/Sastra,Sekolah,0,0,0,0,2,1,2.39
1395,0,0,0,0,0,0,6,1,2.67
1396,Seni Rupa/Lukis,Kabupaten/Kodya,Penelitian,Propinsi,Drama/Sastra,Nasional,7,1,3.08
1397,0,0,0,0,0,0,6,1,2.26
1398,Seni Suara/Musik,Sekolah,Seni Suara/Musik,Kabupaten/Kodya,Seni Suara/Musik,Propinsi,6,0,1.58
1399,0,0,0,0,0,0,6,1,3.08
1400,0,0,0,0,0,0,4,1,2.42
1401,0,0,0,0,0,0,2,1,3.17
1402,0,0,0,0,0,0,2,1,2.68
1403,Olimpiade (Lainnya),Kabupaten/Kodya,Olimpiade Matematika,Nasional,Olimpiade (Lainnya),Nasional,2,1,2.67
1404,0,0,0,0,0,0,8,1,2.38
1405,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,0,0,0,0,3,0,0.97
1406,0,0,0,0,0,0,3,1,2.46
1407,Olimpiade Matematika,Kabupaten/Kodya,0,0,0,0,5,1,3.17
1408,0,0,0,0,0,0,2,1,2.14
1409,Olimpiade Komputer,Propinsi,Olimpiade Komputer,Propinsi,Olimpiade Komputer,Propinsi,8,1,3.00
1410,Olimpiade Kimia,Sekolah,Olimpiade Komputer,Sekolah,Seni Suara/Musik,Sekolah,4,1,2.74
1411,0,0,0,0,0,0,3,1,2.60
1412,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,0,0,4,1,2.47
1413,0,0,0,0,0,0,4,1,2.31
1414,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Drama/Sastra,Kabupaten/Kodya,0,0,4,1,2.36
1415,0,0,0,0,0,0,6,0,0.00
1416,0,0,0,0,0,0,5,1,2.64
1417,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,0,0,0,0,4,0,0.00
1418,Olahraga,Kabupaten/Kodya,0,0,0,0,8,1,2.11
1419,0,0,0,0,0,0,5,1,2.24
1420,0,0,0,0,0,0,2,1,2.64
1421,Olimpiade (Lainnya),Propinsi,0,0,0,0,4,1,3.43
1422,0,0,0,0,0,0,3,1,2.25
1423,0,0,0,0,0,0,2,1,3.69
1424,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,0,0,0,0,5,1,3.25
1425,Olimpiade Fisika,Propinsi,Olimpiade Fisika,Propinsi,Penelitian,Propinsi,2,1,3.74
1426,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,0,0,0,0,0,1,3.60
1427,0,0,0,0,0,0,2,1,2.25
1428,Olimpiade (Lainnya),Kabupaten/Kodya,Drama/Sastra,Propinsi,Olimpiade Geografi,Nasional,2,1,3.81
1429,0,0,0,0,0,0,4,1,3.15
1430,0,0,0,0,0,0,2,1,2.86
1431,0,0,0,0,0,0,6,1,2.25
1432,0,0,0,0,0,0,2,1,3.00
1433,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,1,2.89
1434,0,0,0,0,0,0,8,1,3.28
1435,0,0,0,0,0,0,4,1,2.36
1436,0,0,0,0,0,0,5,1,2.61
1437,0,0,0,0,0,0,7,1,3.36
1438,0,0,0,0,0,0,7,0,0.11
1439,0,0,0,0,0,0,7,1,2.89
1440,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Internasional,0,0,7,1,3.18
1441,Olimpiade Kimia,Nasional,Olimpiade Kimia,Nasional,0,0,6,1,2.97
1442,0,0,0,0,0,0,2,1,2.89
1443,0,0,0,0,0,0,4,1,2.81
1444,0,0,0,0,0,0,8,0,0.00
1445,Olimpiade Geografi,Kabupaten/Kodya,Olahraga,Propinsi,Olahraga,Nasional,4,1,2.69
1446,0,0,0,0,0,0,3,1,2.50
1447,Olimpiade (Lainnya),Nasional,Olimpiade Matematika,Nasional,0,0,4,1,3.01
1448,0,0,0,0,0,0,8,1,3.26
1449,Olahraga,Propinsi,Drama/Sastra,Nasional,Olimpiade Matematika,Nasional,3,1,2.89
1450,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Olimpiade Matematika,Nasional,6,1,3.69
1451,0,0,0,0,0,0,2,1,2.33
1452,Olimpiade Komputer,Propinsi,Olimpiade Komputer,Propinsi,Olimpiade Komputer,Nasional,5,1,3.08
1453,0,0,0,0,0,0,5,1,2.47
1454,0,0,0,0,0,0,2,1,2.19
1455,0,0,0,0,0,0,6,0,1.97
1456,0,0,0,0,0,0,5,0,1.14
1457,0,0,0,0,0,0,4,1,2.47
1458,0,0,0,0,0,0,2,1,2.50
1459,0,0,0,0,0,0,4,1,2.49
1460,0,0,0,0,0,0,7,0,2.39
1461,0,0,0,0,0,0,4,1,3.39
1462,0,0,0,0,0,0,2,1,2.17
1463,0,0,0,0,0,0,5,1,2.69
1464,0,0,0,0,0,0,1,1,2.22
1465,0,0,0,0,0,0,2,1,2.46
1466,0,0,0,0,0,0,2,1,3.19
1467,0,0,0,0,0,0,5,1,3.25
1468,0,0,0,0,0,0,5,1,2.68
1469,0,0,0,0,0,0,8,1,2.94
1470,0,0,0,0,0,0,3,1,3.24
1471,0,0,0,0,0,0,5,1,2.19
1472,0,0,0,0,0,0,4,1,2.85
1473,0,0,0,0,0,0,4,1,2.61
1474,0,0,0,0,0,0,4,1,2.00
1475,0,0,0,0,0,0,8,1,3.46
1476,Olimpiade (Lainnya),Propinsi,Olimpiade Fisika,Propinsi,Olimpiade Matematika,Nasional,6,1,2.96
1477,0,0,0,0,0,0,4,1,2.78
1478,0,0,0,0,0,0,4,1,2.64
1479,Olimpiade (Lainnya),Internasional,0,0,0,0,6,1,2.56
1480,0,0,0,0,0,0,4,1,2.14
1481,0,0,0,0,0,0,5,0,0.00
1482,0,0,0,0,0,0,8,1,2.93
1483,0,0,0,0,0,0,7,1,2.64
1484,0,0,0,0,0,0,4,1,2.08
1485,0,0,0,0,0,0,4,1,2.54
1486,0,0,0,0,0,0,6,1,2.58
1487,0,0,0,0,0,0,2,1,3.32
1488,Olahraga,Kabupaten/Kodya,0,0,0,0,2,1,3.36
1489,0,0,0,0,0,0,4,1,2.22
1490,Olimpiade (Lainnya),Propinsi,0,0,0,0,1,1,3.03
1491,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Olimpiade (Lainnya),Nasional,0,0,2,1,3.03
1492,0,0,0,0,0,0,5,1,2.86
1493,Olimpiade Matematika,Nasional,Olimpiade (Lainnya),Nasional,Seni Suara/Musik,Internasional,2,0,2.25
1494,0,0,0,0,0,0,3,1,2.47
1495,0,0,0,0,0,0,3,1,2.33
1496,Seni Tari,Kabupaten/Kodya,Seni Tari,Propinsi,0,0,0,1,3.51
1497,0,0,0,0,0,0,2,1,3.42
1498,0,0,0,0,0,0,2,1,2.53
1499,0,0,0,0,0,0,5,0,2.22
1500,0,0,0,0,0,0,3,1,2.31
1501,0,0,0,0,0,0,2,1,2.61
1502,Drama/Sastra,Nasional,0,0,0,0,2,1,2.96
1503,0,0,0,0,0,0,6,1,2.14
1504,Olimpiade Fisika,Propinsi,Olimpiade Fisika,Propinsi,Olimpiade (Lainnya),Propinsi,3,1,2.38
1505,Olimpiade Matematika,Propinsi,Olimpiade Fisika,Propinsi,Olimpiade Matematika,Propinsi,2,1,2.68
1506,0,0,0,0,0,0,2,1,2.40
1507,0,0,0,0,0,0,4,0,1.56
1508,0,0,0,0,0,0,1,1,3.17
1509,Olahraga,Propinsi,Olahraga,Propinsi,0,0,4,1,3.50
1510,Olimpiade (Lainnya),Sekolah,Olimpiade (Lainnya),Sekolah,Olimpiade (Lainnya),Sekolah,0,1,2.28
1511,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,0,0,0,3,0,0.00
1512,0,0,0,0,0,0,2,1,2.78
1513,0,0,0,0,0,0,7,1,3.56
1514,0,0,0,0,0,0,2,1,3.71
1515,0,0,0,0,0,0,3,1,2.47
1516,0,0,0,0,0,0,6,0,0.00
1517,Olimpiade Fisika,Kabupaten/Kodya,0,0,0,0,6,1,2.89
1518,0,0,0,0,0,0,3,1,3.69
1519,0,0,0,0,0,0,8,1,3.56
1520,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,0,0,0,0,2,1,3.89
1521,0,0,0,0,0,0,7,1,3.10
1522,0,0,0,0,0,0,2,1,3.31
1523,0,0,0,0,0,0,6,1,3.53
1524,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Nasional,5,1,3.10
1525,0,0,0,0,0,0,4,1,3.50
1526,Olimpiade Biologi,Nasional,0,0,0,0,5,1,2.11
1527,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,6,1,3.22
1528,0,0,0,0,0,0,3,1,2.97
1529,0,0,0,0,0,0,3,1,3.81
1530,0,0,0,0,0,0,5,1,2.36
